journal_id,name,publisher,website,p_issn,e_issn,subject_area,accreditation,scopus_indexed,garuda_indexed,Impact,H5-index,Citations 5yr,Citations
1270,Journal of Educational Science and Technology,,http://ojs.unm.ac.id/index.php/JEST/index,2477384,24773840,"Education, Engineering",S2Accredited,False,True,"0,60",29,3.535,4.360
2274,Journal of Food and Pharmaceutical Sciences,"Laboratorium Penelitian Dan Pengujian Terpadu, Universitas Gadjah Mada",https://jurnal.ugm.ac.id/v3/jfps,20897200,23390948,Health,S2Accredited,False,True,"0,60",18,1.291,1.957
33,Ilmu Pertanian (Agricultural Science),Universitas Gadjah Mada,https://jurnal.ugm.ac.id/jip,01264214,25277162,Agriculture,S2Accredited,False,True,"0,59",17,1.363,2.401
1379,Poetika : Jurnal Ilmu Sastra,Program Studi S2 Ilmu Sastra FIB UGM,http://jurnal.ugm.ac.id/poetika,23335383,25034642,Education,S2Accredited,False,True,"0,58",15,1.209,1.567
2758,Indonesian Fisheries Research Journal,Pusat Riset Perikanan,http://ejournal-balitbang.kkp.go.id/index.php/ifrj/issue/archive,08538980,25026569,"Science, Agriculture",S2Accredited,False,True,"0,58",10,622,886
15433,Jurnal Pustaka Indonesia,Yayasan Darussalam Bengkulu,https://siducat.org/index.php/jpi,0,27978915,Education,S2Accredited,False,True,"0,58",7,236,237
939,Animal Production : Indonesian Journal of Animal Production,Fakultas Peternakan UNSOED bekerjasama dengan ISPI,https://jap.fapet.unsoed.ac.id/index.php/JAP,14112027,25415875,Education,S2Accredited,False,True,"0,58",12,865,1.466
2515,MNJ (Malang Neurology Journal),Universitas Brawijaya,http://mnj.ub.ac.id/index.php/mnj/index,24076724,24425001,Science,S2Accredited,False,True,"0,57",7,285,293
704,Masyarakat: Jurnal Sosiologi,Universitas Indonesia,https://scholarhub.ui.ac.id/mjs/,08528489,24608165,Social,S2Accredited,False,True,"0,57",20,1.688,2.057
3612,Biogenesis: Jurnal Ilmiah Biologi,Jurusan Biologi Fakultas Sains dan Teknologi UIN Alauddin Makassar,http://journal.uin-alauddin.ac.id/index.php/biogenesis/index,25802909,25802909,Agriculture,S2Accredited,False,True,"0,57",18,1.392,1.968
10264,Jurnal Psikiatri Surabaya,Universitas Airlangga,https://e-journal.unair.ac.id/JPS,23552409,2716358X,,S2Accredited,False,True,"0,57",12,593,636
8575,Majalah Biomorfologi,Universitas Airlangga,https://e-journal.unair.ac.id/MBIO,02158833,27160920,,S2Accredited,False,True,"0,56",7,186,198
15421,Nucleus Journal,Universitas Darul Ulum,https://ejournal.undar.or.id/index.php/Nucleus,29644097,29644100,"Education, Engineering",S2Accredited,False,True,"0,56",4,62,64
736,Majalah Obstetri dan Ginekologi,Universitas Airlangga,https://e-journal.unair.ac.id/index.php/MOG,08540381,25981013,Health,S2Accredited,False,True,"0,55",12,765,998
1694,International Journal of Computing Science and Applied Mathematics-IJCSAM,Institut Teknologi Sepuluh Nopember Surabaya,https://journal.its.ac.id/index.php/ijcsam,-,24775401,"Science, Education",S2Accredited,False,True,"0,55",9,373,486
3959,Jurnal Polimesin,Politeknik Negeri Lhokseumawe,https://e-jurnal.pnl.ac.id/polimesin,16935462,25491199,"Science, Engineering",S2Accredited,False,True,"0,55",14,1.291,1.429
230,The Journal of Experimental Life Science,"Postgraduate School, University of Brawijaya",http://jels.ub.ac.id/,20872852,23381655,Education,S2Accredited,False,True,"0,54",15,1.190,1.660
3155,Adbispreneur : Jurnal Pemikiran dan Penelitian Administrasi Bisnis dan Kewirausahaan,"Departemen Ilmu Administrasi Bisnis, Fakultas Ilmu Sosial dan Ilmu Politik, Universitas Padjadjaran.",http://jurnal.unpad.ac.id/adbispreneur,25032755,25499912,"Economy, Social",S2Accredited,False,True,"0,54",23,2.320,2.739
15480,Media of Health Research,Lembaga Publikasi Ilmiah Nusantara,https://ejournal.publine.or.id/index.php/mohr,29877784,29877784,,S2Accredited,False,True,"0,53",4,51,51
10292,Jurnal Sains Teknologi Transportasi Maritim,Akademi Maritim Suaka Bahari Cirebon,https://jurnal.akmicirebon.ac.id/,26849135,27221679,,S2Accredited,False,True,"0,53",13,633,645
1058,Jurnal Entomologi Indonesia,"Perhimpunan Entomologi Indonesia-Pengurus Pusat bekerjasama dengan Departemen Proteksi Tanaman, Fakultas Pertanian, IPB University",http://jurnal.pei-pusat.org/index.php/jei,18297722,20890257,"Science, Agriculture",S2Accredited,False,True,"0,53",19,2.078,3.352
15434,Indonesian Science Education Journal (ISEJ),Yayasan Darussalam Bengkulu,https://siducat.org/index.php/isej,0,27163350,"Education, Agriculture",S2Accredited,False,True,"0,53",9,393,401
3086,Lisanudhad,Universitas Darussalam Gontor,https://ejournal.unida.gontor.ac.id/index.php/lisanu/,23561998,25276360,"Education, Religion",S2Accredited,False,True,"0,52",5,187,246
3464,"Biology, Medicine, & Natural Product Chemistry",Faculty of Science and Technology State Islamic University (UIN) Sunan Kalijaga & Society for Indonesian Biodiversity,http://sciencebiology.org/index.php/BIOMEDICH,20896514,25409328,"Health, Science",S2Accredited,False,True,"0,50",13,977,1.113
2710,Majalah Ilmiah Globe,"Badan Informasi Geospasial (BIG),",http://jurnal.big.go.id/index.php/GL,25022172,25022172,"Science, Education",S2Accredited,False,True,"0,50",16,1.020,1.661
15477,MEDICA (International Medical Scientific Journal),Borneo Scientific Publishing,https://journal.ahmareduc.or.id/index.php/medica,26226596,2622660X,,S2Accredited,False,True,"0,50",2,22,22
1963,Media Statistika,FSM UNDIP,http://ejournal.undip.ac.id/index.php/media_statistika,24770647,24770647,Science,S2Accredited,False,True,"0,50",17,1.397,2.030
284,International Journal of Innovation in Mechanical Engineering and Advanced Materials,Fakultas Teknik Universitas Mercu Buana,http://publikasi.mercubuana.ac.id/index.php/ijimeam,24775428,2477541X,Engineering,S2Accredited,False,True,"0,50",6,119,144
6686,Agrosains: Jurnal Penelitian Agronomi,Universitas Sebelas Maret,https://jurnal.uns.ac.id/agrosains,14115786,26557339,,S2Accredited,False,True,"0,50",15,984,1.111
9764,Journal of Applied Veterinary Science and Technology,Universitas Airlangga,https://e-journal.unair.ac.id/javest,27161188,2716117X,Health,S2Accredited,False,True,"0,50",9,279,283
2710,Majalah Ilmiah Globe,"Badan Informasi Geospasial (BIG),",http://jurnal.big.go.id/index.php/GL,25022172,25022172,"Science, Education",S2Accredited,False,True,"0,50",16,1.020,1.661
854,Global Strategis,Universitas Airlangga,https://e-journal.unair.ac.id/JGS/issue/archive,19079729,24429600,"Humanities, Education, Art, Social",S2Accredited,False,True,"0,50",8,236,247
11408,Ahmar Metastasis Health Journal (AMHJ),Yayasan Ahmad Mansyur Nasirah,http://journal.ahmareduc.or.id/index.php/AMHJ,27976483,27974952,Health,S2Accredited,False,True,"0,49",8,380,383
3774,GeoEco,Universitas Sebelas Maret,https://jurnal.uns.ac.id/GeoEco,24600768,25976044,"Education, Social",S2Accredited,False,True,"0,49",13,893,1.143
3858,Jurnal Ilmiah Kebijakan Hukum,Badan Strategi Kebijakan Hukum,http://ejournal.balitbangham.go.id/index.php/kebijakan/issue/archive,19782292,25797425,Social,S2Accredited,False,True,"0,49",27,2.805,3.214
7033,Indonesian Physical Review,Unram Press,http://ipr.unram.ac.id/index.php/ipr/index,26151278,26147904,,S2Accredited,False,True,"0,47",6,135,136
8733,Aurelia Journal,Politeknik Kelautan dan Perikanan Dumai,https://ejournal-balitbang.kkp.go.id/index.php/aureliajournal/index,0,27157113,,S2Accredited,False,True,"0,47",15,843,864
2286,CAUCHY: Jurnal Matematika Murni dan Aplikasi,"Jurusan Matematika, Fakultas Sains dan Teknologi, UIN Maulana Malik Ibrahim Malang",http://ejournal.uin-malang.ac.id/index.php/Math,20860382,24773344,Education,S2Accredited,False,True,"0,46",12,878,1.180
11482,An Idea Health Journal,PT.Mantaya Idea Batara,http://ihj.ideajournal.id/index.php/IHJ,0,27970604,Health,S2Accredited,False,True,"0,46",12,490,492
888,Indonesian Journal of Clinical Pathology and Medical Laboratory (IJCPML),Perhimpunan Dokter Spesialis Patologi Klinik Indonesia,https://www.indonesianjournalofclinicalpathology.org/index.php/patologi,08544263,24774685,"Health, Science",S2Accredited,False,True,"0,46",14,1.643,2.361
6913,Biomolecular and Health Science Journal,Universitas Airlangga,https://e-journal.unair.ac.id/BHSJ,|,26208636,,S2Accredited,False,True,"0,44",15,921,1.027
4178,Matematika dan Pembelajaran,Universitas Islam Negeri Abdul Muthalib Sangadji Ambon,http://jurnal.iainambon.ac.id/index.php/INT/issue/archive,23030992,26213176,"Science, Education, Social",S2Accredited,False,True,"0,44",11,762,915
10362,KAMASEAN: Jurnal Teologi Kristen,Institut Agama Kristen Negeri Toraja,https://kamasean.iakn-toraja.ac.id/index.php/ojsdatakamasean,27228657,27228800,Religion,S2Accredited,False,True,"0,43",9,280,280
940,The Journal of Pure and Applied Chemistry Research,"Jurusan Kimia, Universitas Brawijaya",http://jpacr.ub.ac.id/,25410733,25410733,Science,S2Accredited,False,True,"0,42",13,1.003,1.618
17,Jurnal Teknologi Pertanian,Fakultas Teknologi Pertanian Universitas Brawijaya,http://jtp.ub.ac.id,14115131,25282794,Science,S2Accredited,False,True,"0,41",12,517,1.086
6750,Journal Of Vocational Health Studies,Universitas Airlangga,https://e-journal.unair.ac.id/jvhs,25807161,2580717X,Health,S2Accredited,False,True,"0,41",17,1.174,1.285
7349,Jurnal Matematika UNAND,Universitas Andalas,http://jmua.fmipa.unand.ac.id/index.php/jmua,2303291X,27219410,,S2Accredited,False,True,"0,41",13,2.289,2.645
929,Pharmaciana: Jurnal Kefarmasian,"Fakultas Farmasi, Universitas Ahmad Dahlan",http://journal.uad.ac.id/index.php/PHARMACIANA/index,20884559,24770256,Health,S2Accredited,False,True,"0,40",22,2.760,4.198
1989,Limits: Journal of Mathematics and Its Applications,Institut Teknologi Sepuluh Nopember Surabaya,https://journal.its.ac.id/index.php/limits,1829605X,25798936,Education,S2Accredited,False,True,"0,40",10,499,630
8293,Food ScienTech Journal,Universitas Sultan Ageng Tirtayasa,http://jurnal.untirta.ac.id/index.php/fsj,26854279,2715422X,,S2Accredited,False,True,"0,39",9,357,365
1781,International Journal of Integrated Health Sciences,Fakultas Kedokteran Universitas Padjadjaran,http://journal.fk.unpad.ac.id/index.php/ijihs,23021381,23384506,Health,S2Accredited,False,True,"0,39",9,375,499
11856,Helium: Journal of Science and Applied Chemistry,Universitas Pakuan,https://helium-fmipa.unpak.ac.id/index.php/he_jsac,27761711,27764508,,S2Accredited,False,True,"0,38",4,77,77
1787,"Depik Jurnal Ilmu-Ilmu Perairan, Pesisir dan Perikanan",Universitas Syiah Kuala,http://jurnal.usk.ac.id/depik,20897790,25026194,"Science, Education",S2Accredited,False,True,"0,38",24,3.959,5.713
7232,SURABAYA PHYSICAL MEDICINE AND REHABILITATION JOURNAL,Universitas Airlangga,https://e-journal.unair.ac.id/SPMRJ,0,26560895,,S2Accredited,False,True,"0,38",7,196,206
901,Jurnal Rekayasa Elektrika,Jurusan Teknik Elektro Unsyiah,https://jurnal.usk.ac.id/JRE/index,14124785,2252620X,Engineering,S2Accredited,False,True,"0,38",18,1.800,2.543
788,Indonesian Journal of Biomedicine and Clinical Sciences,Universitas Gadjah Mada,https://jurnal.ugm.ac.id/v3/InaJBCS,01261312,23563931,Health,S2Accredited,False,True,"0,38",14,1.043,1.496
864,Asy-Syirah: Jurnal Ilmu Syariah dan Hukum,Universitas Islam Negeri Sunan Kalijaga Yogyakarta,https://asy-syirah.uin-suka.com/index.php/AS/index,08548722,24430757,"Social, Religion",S2Accredited,False,True,"0,38",19,1.751,2.109
6937,Indonesian Journal of Anesthesiology and Reanimation (IJAR),Universitas Airlangga,https://e-journal.unair.ac.id/IJAR,0,2686021X,,S2Accredited,False,True,"0,37",7,150,155
950,"The Indonesian Journal of Gastroenterology, Hepatology and Digestive Endoscopy","The Indonesian Society of Gastroenterology, Indonesian Association for the Study of the Liver, The Indonesian Society for Digestive Endoscopy",https://www.ina-jghe.com/index.php/jghe,14114801,23028181,Health,S2Accredited,False,True,"0,37",9,851,1.339
775,JAI (Jurnal Anestesiologi Indonesia),"Fakultas Kedokteran, Universitas Diponegoro dan PERDATIN Jawa Tengah",https://ejournal.undip.ac.id/index.php/janesti,23375124,2089970X,Health,S2Accredited,False,True,"0,36",8,504,592
10782,CURRENT INTERNAL MEDICINE RESEARCH AND PRACTICE SURABAYA JOURNAL,Universitas Airlangga,https://e-journal.unair.ac.id/CIMRJ/index,0,2721544X,,S2Accredited,False,True,"0,35",5,89,90
1229,The Indonesian Journal of Planning and Development,"Research Group in Regional Development and Environmental Management, Department of Urban and Regional Planning, Faculty of Engineering, Diponegoro University",https://ejournal2.undip.ac.id/index.php/ijpd/index,20879733,2442983X,"Science, Social",S2Accredited,False,True,"0,33",10,367,411
2010,Jurnal Teknologi Mineral dan Batubara,Puslitbang tekMIRA,http://jurnal.tekmira.esdm.go.id/index.php/minerba,19796560,25278789,"Science, Engineering",S2Accredited,False,True,"0,33",13,1.244,1.786
3,Geomatika,Badan Informasi Geospasial,http://jurnal.big.go.id/index.php/GM/index,08542759,25022180,"Science, Education",S2Accredited,False,True,"0,33",10,479,981
313,POSITRON: Berkala Ilmiah Fisika,"Jurusan Fisika, Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Tanjungpura",http://jurnal.untan.ac.id/index.php/jpositron,23014970,2549936X,Science,S2Accredited,False,True,"0,33",11,614,786
3658,AL-ULUM: JURNAL SAINS DAN TEKNOLOGI,Universitas Islam Kalimantan Muhammad Aryad Al-Banjari,https://ojs.uniska-bjm.ac.id/index.php/JST,0,24774731,"Science, Education",S2Accredited,False,True,"0,33",16,1.034,1.157
902,Majalah Kedokteran Gigi Indonesia,Fakultas Kedokteran Gigi Universitas Gadjah Mada,https://jurnal.ugm.ac.id/mkgi/index,24600164,24422576,Health,S2Accredited,False,True,"0,32",19,1.579,1.806
1662,eJournal Kedokteran Indonesia,Fakultas Kedokteran Universitas Indonesia,https://ejki.fk.ui.ac.id/index.php/journal,23381426,23386037,Health,S2Accredited,False,True,"0,31",17,1.157,1.656
3613,Beyond Words,Graduate School of Widya Mandala Catholic University,https://journal.ukwms.ac.id/index.php/BW/index,24606308,23386339,"Education, Social",S2Accredited,False,True,"0,30",14,648,915
11161,Jurnal Unik: Pendidikan Luar Biasa,Universitas Sultan Ageng Tirtayasa,https://jurnal.untirta.ac.id/index.php/UNIK,24431389,25488031,,S2Accredited,False,True,"0,30",11,608,632
6933,Journal of Physics and Its Applications,Universitas Diponegoro,https://ejournal2.undip.ac.id/index.php/jpa,0,26225956,,S2Accredited,False,True,"0,26",7,175,188
7237,Indonesian Psychological Research,Universitas Islam Negeri Sunan Ampel,http://jurnalfpk.uinsa.ac.id/index.php/IPR,26559013,26551640,"Religion, Humanities, Health, Education, Social",S2Accredited,False,True,"0,25",5,111,118
8869,Journal of English Language Teaching Innovations and Materials (Jeltim),Universitas Tanjungpura,https://jurnal.untan.ac.id/index.php/JELTIM,|,26571617,,S2Accredited,False,True,"0,25",9,239,247
5831,Veritas : Jurnal Teologi dan Pelayanan,Sekolah Tinggi Teologi SAAT,https://ojs.seabs.ac.id/index.php/Veritas/,14117649,26849194,,S2Accredited,False,True,"0,25",18,1.892,2.398
3635,Jurnal Adabiyah,Fakultas Adab dan Humaniora UIN Alauddin Makassar,http://journal.uin-alauddin.ac.id/index.php/adabiyah/index,14126141,25487744,"Humanities, Art",S2Accredited,False,True,"0,25",15,858,961
825,Global Medical and Health Communication,Universitas Islam Bandung,https://ejournal.unisba.ac.id/index.php/gmhc,23019123,24605441,Health,S2Accredited,False,True,"0,24",14,1.339,1.790
3406,STI Policy and Management Journal,Lembaga Ilmu Pengetahuan Indonesia,http://www.stipmjournal.org/index.php/stipm,19079753,25025996,,S2Accredited,False,True,"0,23",7,149,163
3969,Saintika Medika: Jurnal Ilmu Kesehatan dan Kedokteran Keluarga.,Universitas Muhammadiyah Malang,https://ejournal.umm.ac.id/index.php/sainmed,0216759X,2614476,"Health, Science",S2Accredited,False,True,"0,23",18,2.279,2.922
10846,POLITICOS: Jurnal Politik dan Pemerintahan,Universitas Warmadewa,https://www.ejournal.warmadewa.ac.id/index.php/politicos,27768036,27768023,,S2Accredited,False,True,"0,22",11,340,342
805,Jurnal Anestesi Perioperatif,Fakultas Kedokteran Universitas Padjadjaran,http://journal.fk.unpad.ac.id/index.php/jap/index,23377909,23388463,"Health, Education",S2Accredited,False,True,"0,21",15,1.056,1.357
15472,Fundamental and Applied Management Journal,PT. Global Research Collaboration,https://journal.globresco.com/index.php/FAMJ,29886333,29886341,"Economy, Social",S2Accredited,False,True,"0,21",5,76,76
3624,Al-Ta'dib: Jurnal Kajian Ilmu Kependidikan,Institut Agama Islam Negeri Kendari,https://ejournal.iainkendari.ac.id/index.php/al-tadib,19794908,25983873,Education,S2Accredited,False,True,"0,20",32,4.901,5.850
2731,Buletin Sumber Daya Geologi,"Pusat Sumber Daya Mineral, Batubara dan Panas Bumi Kementerian ESDM RI",http://buletinsdg.geologi.esdm.go.id/index.php/bsdg/index,25801023,25801023,"Science, Education, Social, Engineering",S2Accredited,False,True,"0,20",11,658,1.193
3972,SPEKTRA: Jurnal Kajian Pendidikan Sains,Universitas Sains Al-Quran,https://ojs.unsiq.ac.id/index.php/spektra,24429910,2548642X,Education,S2Accredited,False,True,"0,18",18,1.235,1.427
4138,Diwan : Jurnal Bahasa dan Sastra Arab,Jurusan Bahasa dan Sastra Arab UIN Alauddin Makassar,http://journal.uin-alauddin.ac.id/index.php/diwan,25030647,25986171,Education,S2Accredited,False,True,"0,17",9,335,346
2649,Accounting Analysis Journal,Universitas Negeri Semarang,https://journal.unnes.ac.id/sju/index.php/aaj,22526765,25026216,Economy,S2Accredited,False,True,"0,14",53,10.254,17.437
1431,Curricula : Journal of Teaching and Learning,Lembaga Layanan Pendidikan Tinggi (LLDIKTI) Wilayah X,http://publikasi.lldikti10.id/index.php/curricula,0,25020714,Education,S2Accredited,False,True,"0,14",14,911,1.141
2287,Humanus: Jurnal Ilmiah Ilmu-ilmu Humaniora,Pusat Kajian Humaniora Fakultas Bahasa dan Seni Universitas Negeri Padang,http://ejournal.unp.ac.id/index.php/humanus/index,14108062,25283936,"Humanities, Art",S2Accredited,False,True,"0,14",20,1.641,2.285
15470,Indonesian Journal of Taxation and Accounting,PT. Academic Bright Collaboration,https://ejournal.abcollab.id/index.php/IJOTA,29884896,29886422,"Economy, Social",S2Accredited,False,True,"0,14",4,64,64
294,Jurnal Politik,Universitas Indonesia,https://scholarhub.ui.ac.id/politik/,24607347,24610615,Social,S2Accredited,False,True,"0,13",17,994,1.286
904,Makara Journal of Health Research,Direkorat Riset dan Pengabdian Masyarakat (DRPM) Universitas Indonesia,https://scholarhub.ui.ac.id/mjhr/,23563664,23563656,Health,S2Accredited,False,True,"0,13",24,2.576,6.902
725,Majalah Kedokteran Bandung,Universitas Padjadjaran,http://journal.fk.unpad.ac.id/index.php/mkb,0126074X,23386223,Health,S2Accredited,False,True,"0,12",21,2.192,3.523
15437,Sharia Economic and Management Business Journal (SEMBJ),Yayasan Darussalam Bengkulu,https://siducat.org/index.php/sembj,27742679,27742679,"Religion, Economy, Science, Education, Agriculture",S2Accredited,False,True,"0,11",6,210,212
2735,Indonesian Mining Journal,Puslitbang Teknologi Mineral dan Batubara,http://jurnal.tekmira.esdm.go.id/index.php/imj/index,25278797,25278797,"Science, Social",S2Accredited,False,True,"0,10",12,708,1.226
